x,u,rho
0.7675,2.2898929757455817,1.552906332800161
0.77,2.3166084584729187,1.553640096297782
0.7725,2.3434326920217434,1.5543690308103073
0.775,2.3703599274948663,1.555093058246538
0.7775,2.3973842388768087,1.5558121003927012
0.78,2.424499522853645,1.55652607892722
0.7825,2.4516994988094996,1.5572349154359113
0.785,2.478977709005526,1.5579385314276102
0.7875,2.506327518947046,1.558636848350216
0.79,2.5337421179444575,1.559329787607169
0.7925,2.5612145198733227,1.5600172705743467
0.795,2.5887375641389454,1.5606992186173827
0.7975,2.6163039168505366,1.5613755531094091
0.8,2.643906072209876,1.5620461954492113
0.8025,2.6715363541191826,1.562711067079802
0.805,2.699186918012673,1.5633700895074027
0.8075,2.7268497529159887,1.564023184320833
0.81,2.7545166837376276,1.5646702732113
0.8125,2.782179373795856,1.5653112779925877
0.815,2.8098293275846076,1.5659461206216316
0.8175,2.8374578937810213,1.5665747232194807
0.82,2.8650562684981575,1.5671970080926347
0.8225,2.8926154987849504,1.5678128977547512
0.825,2.9201264863743335,1.5684223149487113
0.8275,2.9475799916820797,1.56902518266904
0.83,2.9749666380591475,1.5696214241846644
0.8325,3.0022769162956617,1.5702109630620085
0.835,3.02950118937503,1.5707937231884046
0.8375,3.0566296974847686,1.5713696287958174
0.84,3.083652563274103,1.5719386044848647
0.8425,3.1105597973732273,1.57250057524912
0.845,3.1373413041501066,1.5730554664996919
0.8475,3.1639868877225283,1.5736032040900567
0.85,3.1904862582052917,1.5741437143411368
0.8525,3.2168290382027873,1.5746769240666019
0.855,3.2430047695507254,1.57520276059839
0.8575,3.2690029202718605,1.5757211518124181
0.86,3.294812891770543,1.5762320261544733
0.8625,3.3204240262560596,1.576735312666266
0.865,3.3458256143575933,1.5772309410116248
0.8675,3.3710069029768164,1.5777188415028185
0.87,3.395957103402634,1.5781989451269822
0.8725,3.4206653994111345,1.5786711835726268
0.875,3.4451209557801135,1.5791354892562206
0.8775,3.469312926935668,1.5795917953488101
0.88,3.4932304658349214,1.5800400358026692
0.8825,3.5168627327242046,1.5804801453779476
0.885,3.5401989042735464,1.5809120596693036
0.8875,3.563228182893777,1.5813357151324927
0.89,3.5859398060405123,1.5817510491108948
0.8925,3.6083230555823906,1.5821579998619524
0.895,3.6303672675275207,1.5825565065835008
0.8975,3.652061842086577,1.582946509439964
0.9,3.673396252704543,1.5833279495883925
0.9025,3.6943600565067127,1.5837007692043226
0.905,3.7149429034979367,1.5840649115074266
0.9075,3.735134547115352,1.5844203207869363
0.91,3.754924853559533,1.5847669424268154
0.9125,3.7743038122730894,1.5851047229306487
0.915,3.7932615458408043,1.5854336099462338
0.9175,3.811788319195975,1.585753552289843
0.92,3.829874550409033,1.586064499970136
0.9225,3.8475108196885706,1.5863664042116992
0.925,3.8646878796970157,1.5866592174781806
0.9275,3.8813966648604508,1.586942893495009
0.93,3.89762830104464,1.5872173872716608
0.9325,3.913374114900431,1.5874826551234593
0.935,3.9286256432512845,1.5877386546928807
0.9375,3.9433746421301032,1.5879853449703436
0.94,3.9576130958400264,1.5882226863144617
0.9425,3.971333225660353,1.5884506404717322
0.945,3.984527498476995,1.5886691705956475
0.9475,3.997188635137884,1.5888782412651985
0.95,4.009309618601423,1.589077818502758
0.9525,4.020883701823289,1.589267869791319
0.955,4.0319044154057275,1.589448364091069
0.9575,4.04236557494642,1.5896192718552844
0.96,4.052261288123256,1.589780565045523
0.9625,4.0615859614625265,1.5899322171461
0.965,4.070334306803098,1.5900742031778294
0.9675,4.07850134742408,1.5902064997110168
0.97,4.086082423849912,1.590329084877685
0.9725,4.093073199292406,1.5904419383830224
0.975,4.099469664737824,1.5905450415160372
0.9775,4.105268143665161,1.5906383771594068
0.98,4.110465296388497,1.5907219297985116
0.9825,4.1150581240070805,1.5907956855296386
0.985,4.119043971964979,1.5908596320673503
0.9875,4.122420533206059,1.590913758751007
0.99,4.12518585092256,1.5909580565504344
0.9925,4.12733832088994,1.5909925180707318
0.995,4.128876693383228,1.5910171375562132
0.9975,4.1298000746715005,1.5910319108934774
1.0,4.130107928087749,1.5910368356136055
